INPUT:phrase	OUTPUT:audio_record	HINT:text	ASSIGNMENT:link	ASSIGNMENT:assignment_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started	ACCEPT:verdict	ACCEPT:comment
									
30723337541121	602d467c-ea70-441e-87ef-82cf9d2fb33e		https://toloka.yandex.ru/task/9965545/0000980fe9--5e19c4b7f0fb3d0110b47a86	0000980fe9--5e19c4b7f0fb3d0110b47a86	1e3e67950f090df420cd3cf3c601e3f0	SUBMITTED	2020-01-11T12:51:03.700		
45705846932616	6c731dc8-40f6-4dde-aa0d-feb075cbf91b		https://toloka.yandex.ru/task/9965545/0000980fe9--5e19c4b7f0fb3d0110b47a86	0000980fe9--5e19c4b7f0fb3d0110b47a86	1e3e67950f090df420cd3cf3c601e3f0	SUBMITTED	2020-01-11T12:51:03.700		
34622350024559	11b712c7-b0f4-49bd-acb9-002853222544		https://toloka.yandex.ru/task/9965545/0000980fe9--5e19c4b7f0fb3d0110b47a86	0000980fe9--5e19c4b7f0fb3d0110b47a86	1e3e67950f090df420cd3cf3c601e3f0	SUBMITTED	2020-01-11T12:51:03.700		
30718630397124	b9c22366-b1f8-4e3f-848f-993751266a85		https://toloka.yandex.ru/task/9965545/0000980fe9--5e19c4b7f0fb3d0110b47a86	0000980fe9--5e19c4b7f0fb3d0110b47a86	1e3e67950f090df420cd3cf3c601e3f0	SUBMITTED	2020-01-11T12:51:03.700		
30605340978524	29c19c8a-2e1b-4092-8395-ace8d0ae7f51		https://toloka.yandex.ru/task/9965545/0000980fe9--5e19c4b7f0fb3d0110b47a86	0000980fe9--5e19c4b7f0fb3d0110b47a86	1e3e67950f090df420cd3cf3c601e3f0	SUBMITTED	2020-01-11T12:51:03.700		
18719022784285	2270abde-e599-4962-b19d-050b9e6108d1		https://toloka.yandex.ru/task/9965545/0000980fe9--5e19c4b7f0fb3d0110b47a86	0000980fe9--5e19c4b7f0fb3d0110b47a86	1e3e67950f090df420cd3cf3c601e3f0	SUBMITTED	2020-01-11T12:51:03.700		
14155528580244	fc428983-4432-4bb9-9f1b-d9086abd56b6		https://toloka.yandex.ru/task/9965545/0000980fe9--5e19c4b7f0fb3d0110b47a86	0000980fe9--5e19c4b7f0fb3d0110b47a86	1e3e67950f090df420cd3cf3c601e3f0	SUBMITTED	2020-01-11T12:51:03.700		
65522042992527	1f9a60c1-bbe6-4cba-a603-76e37f6c4915		https://toloka.yandex.ru/task/9965545/0000980fe9--5e19c4b7f0fb3d0110b47a86	0000980fe9--5e19c4b7f0fb3d0110b47a86	1e3e67950f090df420cd3cf3c601e3f0	SUBMITTED	2020-01-11T12:51:03.700		
90120529835532	a332e06b-8221-4f8a-8f9a-1d44e7c0e8c1		https://toloka.yandex.ru/task/9965545/0000980fe9--5e19c4b7f0fb3d0110b47a86	0000980fe9--5e19c4b7f0fb3d0110b47a86	1e3e67950f090df420cd3cf3c601e3f0	SUBMITTED	2020-01-11T12:51:03.700		
30253329725135	25946edf-e665-42a7-95a9-bfd3413201d4		https://toloka.yandex.ru/task/9965545/0000980fe9--5e19c4b7f0fb3d0110b47a86	0000980fe9--5e19c4b7f0fb3d0110b47a86	1e3e67950f090df420cd3cf3c601e3f0	SUBMITTED	2020-01-11T12:51:03.700		
									
46157128835297	1fc89ee5-fe33-4b3a-bca1-199620474e3f		https://toloka.yandex.ru/task/9965545/0000980fe9--5e19c4ba6126f301223cf29e	0000980fe9--5e19c4ba6126f301223cf29e	5d3ebf1f82698edd393fd38bed819176	SUBMITTED	2020-01-11T12:51:06.623		
63334033600012	4056b03b-c948-4166-93fc-065845dd5e2c		https://toloka.yandex.ru/task/9965545/0000980fe9--5e19c4ba6126f301223cf29e	0000980fe9--5e19c4ba6126f301223cf29e	5d3ebf1f82698edd393fd38bed819176	SUBMITTED	2020-01-11T12:51:06.623		
60382732933149	04695b00-f60e-4ac7-86ff-babfee1ff2fb		https://toloka.yandex.ru/task/9965545/0000980fe9--5e19c4ba6126f301223cf29e	0000980fe9--5e19c4ba6126f301223cf29e	5d3ebf1f82698edd393fd38bed819176	SUBMITTED	2020-01-11T12:51:06.623		
64916441909643	305f2bf3-70b5-4745-acd3-13eff5e78bce		https://toloka.yandex.ru/task/9965545/0000980fe9--5e19c4ba6126f301223cf29e	0000980fe9--5e19c4ba6126f301223cf29e	5d3ebf1f82698edd393fd38bed819176	SUBMITTED	2020-01-11T12:51:06.623		
90122337424427	df20a0ae-c81e-4a11-96d4-088a17a75b56		https://toloka.yandex.ru/task/9965545/0000980fe9--5e19c4ba6126f301223cf29e	0000980fe9--5e19c4ba6126f301223cf29e	5d3ebf1f82698edd393fd38bed819176	SUBMITTED	2020-01-11T12:51:06.623		
43126144174171	8c3d44d7-b4cd-498e-b682-37a9211b4100		https://toloka.yandex.ru/task/9965545/0000980fe9--5e19c4ba6126f301223cf29e	0000980fe9--5e19c4ba6126f301223cf29e	5d3ebf1f82698edd393fd38bed819176	SUBMITTED	2020-01-11T12:51:06.623		
65941045403678	94ba7f16-976c-4e81-abf0-2ac4676e34b3		https://toloka.yandex.ru/task/9965545/0000980fe9--5e19c4ba6126f301223cf29e	0000980fe9--5e19c4ba6126f301223cf29e	5d3ebf1f82698edd393fd38bed819176	SUBMITTED	2020-01-11T12:51:06.623		
24305343548289	ee362969-6ac6-445c-86e3-20c5b5153e1a		https://toloka.yandex.ru/task/9965545/0000980fe9--5e19c4ba6126f301223cf29e	0000980fe9--5e19c4ba6126f301223cf29e	5d3ebf1f82698edd393fd38bed819176	SUBMITTED	2020-01-11T12:51:06.623		
42225522453592	1adaa3cf-bf79-47ea-ad28-a63205d12b80		https://toloka.yandex.ru/task/9965545/0000980fe9--5e19c4ba6126f301223cf29e	0000980fe9--5e19c4ba6126f301223cf29e	5d3ebf1f82698edd393fd38bed819176	SUBMITTED	2020-01-11T12:51:06.623		
30375246850940	5c4c6c79-cb2d-4715-b40d-352ae7c1a1d0		https://toloka.yandex.ru/task/9965545/0000980fe9--5e19c4ba6126f301223cf29e	0000980fe9--5e19c4ba6126f301223cf29e	5d3ebf1f82698edd393fd38bed819176	SUBMITTED	2020-01-11T12:51:06.623		
									
65915523732680	6e6f626e-338c-4072-b270-2ba6a1a9d095		https://toloka.yandex.ru/task/9965545/0000980fe9--5e19c4c23c4a5c0111b71a19	0000980fe9--5e19c4c23c4a5c0111b71a19	2bbd98d52a890b0c8e4dee5e12f3802c	SUBMITTED	2020-01-11T12:51:14.178		
63005822205007	2a654129-c316-4c79-be1b-6289c672fe97		https://toloka.yandex.ru/task/9965545/0000980fe9--5e19c4c23c4a5c0111b71a19	0000980fe9--5e19c4c23c4a5c0111b71a19	2bbd98d52a890b0c8e4dee5e12f3802c	SUBMITTED	2020-01-11T12:51:14.178		
30381446895803	3d709401-aa94-42d1-a646-75386f8e7202		https://toloka.yandex.ru/task/9965545/0000980fe9--5e19c4c23c4a5c0111b71a19	0000980fe9--5e19c4c23c4a5c0111b71a19	2bbd98d52a890b0c8e4dee5e12f3802c	SUBMITTED	2020-01-11T12:51:14.178		
80080444845722	bc5f1331-2625-41d5-b98f-2f84a8e2f37a		https://toloka.yandex.ru/task/9965545/0000980fe9--5e19c4c23c4a5c0111b71a19	0000980fe9--5e19c4c23c4a5c0111b71a19	2bbd98d52a890b0c8e4dee5e12f3802c	SUBMITTED	2020-01-11T12:51:14.178		
60692133030959	8b7c827a-77e3-40fa-a1d0-e30f5888ad83		https://toloka.yandex.ru/task/9965545/0000980fe9--5e19c4c23c4a5c0111b71a19	0000980fe9--5e19c4c23c4a5c0111b71a19	2bbd98d52a890b0c8e4dee5e12f3802c	SUBMITTED	2020-01-11T12:51:14.178		
16512528124959	1c187f1d-b011-4f72-bd75-b39323b6b47b		https://toloka.yandex.ru/task/9965545/0000980fe9--5e19c4c23c4a5c0111b71a19	0000980fe9--5e19c4c23c4a5c0111b71a19	2bbd98d52a890b0c8e4dee5e12f3802c	SUBMITTED	2020-01-11T12:51:14.178		
64000731973268	fcd2bab3-0373-4d25-a5e1-82bce9835a90		https://toloka.yandex.ru/task/9965545/0000980fe9--5e19c4c23c4a5c0111b71a19	0000980fe9--5e19c4c23c4a5c0111b71a19	2bbd98d52a890b0c8e4dee5e12f3802c	SUBMITTED	2020-01-11T12:51:14.178		
14015521610501	ed5584a3-c57c-4d49-b25f-5f6fb5fdc238		https://toloka.yandex.ru/task/9965545/0000980fe9--5e19c4c23c4a5c0111b71a19	0000980fe9--5e19c4c23c4a5c0111b71a19	2bbd98d52a890b0c8e4dee5e12f3802c	SUBMITTED	2020-01-11T12:51:14.178		
67614525037776	02c88aee-b370-406e-a51f-bec626e04a07		https://toloka.yandex.ru/task/9965545/0000980fe9--5e19c4c23c4a5c0111b71a19	0000980fe9--5e19c4c23c4a5c0111b71a19	2bbd98d52a890b0c8e4dee5e12f3802c	SUBMITTED	2020-01-11T12:51:14.178		
42303827039502	ef6920a5-67ea-4826-98e6-0a42ba65f291		https://toloka.yandex.ru/task/9965545/0000980fe9--5e19c4c23c4a5c0111b71a19	0000980fe9--5e19c4c23c4a5c0111b71a19	2bbd98d52a890b0c8e4dee5e12f3802c	SUBMITTED	2020-01-11T12:51:14.178		
									
18133847811573	3d08b00b-1dab-4bb5-b534-9af40d497649		https://toloka.yandex.ru/task/9965545/0000980fe9--5e19c4e2f0fb3d0110b47c25	0000980fe9--5e19c4e2f0fb3d0110b47c25	7e904cb1b5a39d7a926dbf9005921473	SUBMITTED	2020-01-11T12:51:46.774		
30168122031300	8198aae0-b782-49aa-8582-30a9ad5b8e1e		https://toloka.yandex.ru/task/9965545/0000980fe9--5e19c4e2f0fb3d0110b47c25	0000980fe9--5e19c4e2f0fb3d0110b47c25	7e904cb1b5a39d7a926dbf9005921473	SUBMITTED	2020-01-11T12:51:46.774		
68400423198706	7c992d17-7ad0-41d5-bc1d-dfb2b05e4414		https://toloka.yandex.ru/task/9965545/0000980fe9--5e19c4e2f0fb3d0110b47c25	0000980fe9--5e19c4e2f0fb3d0110b47c25	7e904cb1b5a39d7a926dbf9005921473	SUBMITTED	2020-01-11T12:51:46.774		
69257928956107	0e130a5b-f413-44b2-9c2e-336c4d28f79e		https://toloka.yandex.ru/task/9965545/0000980fe9--5e19c4e2f0fb3d0110b47c25	0000980fe9--5e19c4e2f0fb3d0110b47c25	7e904cb1b5a39d7a926dbf9005921473	SUBMITTED	2020-01-11T12:51:46.774		
61254736706700	89f85db1-23eb-4854-bfe6-b8c43bd9fd20		https://toloka.yandex.ru/task/9965545/0000980fe9--5e19c4e2f0fb3d0110b47c25	0000980fe9--5e19c4e2f0fb3d0110b47c25	7e904cb1b5a39d7a926dbf9005921473	SUBMITTED	2020-01-11T12:51:46.774		
39050539798383	66f7b50c-2f66-45f0-b632-a9739314b1f5		https://toloka.yandex.ru/task/9965545/0000980fe9--5e19c4e2f0fb3d0110b47c25	0000980fe9--5e19c4e2f0fb3d0110b47c25	7e904cb1b5a39d7a926dbf9005921473	SUBMITTED	2020-01-11T12:51:46.774		
35285832121871	6ec029af-6330-4940-952b-2f72815d1bab		https://toloka.yandex.ru/task/9965545/0000980fe9--5e19c4e2f0fb3d0110b47c25	0000980fe9--5e19c4e2f0fb3d0110b47c25	7e904cb1b5a39d7a926dbf9005921473	SUBMITTED	2020-01-11T12:51:46.774		
66202228257075	4e16fd68-4e0b-4b4e-a92e-234891a831f4		https://toloka.yandex.ru/task/9965545/0000980fe9--5e19c4e2f0fb3d0110b47c25	0000980fe9--5e19c4e2f0fb3d0110b47c25	7e904cb1b5a39d7a926dbf9005921473	SUBMITTED	2020-01-11T12:51:46.774		
80205332810570	129a5882-56bf-4e98-832b-e151cf6c762d		https://toloka.yandex.ru/task/9965545/0000980fe9--5e19c4e2f0fb3d0110b47c25	0000980fe9--5e19c4e2f0fb3d0110b47c25	7e904cb1b5a39d7a926dbf9005921473	SUBMITTED	2020-01-11T12:51:46.774		
36332134420139	ea4fea19-4480-45a0-a8bf-492387140db8		https://toloka.yandex.ru/task/9965545/0000980fe9--5e19c4e2f0fb3d0110b47c25	0000980fe9--5e19c4e2f0fb3d0110b47c25	7e904cb1b5a39d7a926dbf9005921473	SUBMITTED	2020-01-11T12:51:46.774		
									
65245346746923	187c1773-c377-4449-ac61-42c3bf6639a7		https://toloka.yandex.ru/task/9965545/0000980fe9--5e19c4f8f5a0760114858828	0000980fe9--5e19c4f8f5a0760114858828	1c1236b6e6b1aeb93e3599ee792d8279	SUBMITTED	2020-01-11T12:52:08.403		
16120721638984	910ee52a-ee8a-4817-af52-9fc3e912656c		https://toloka.yandex.ru/task/9965545/0000980fe9--5e19c4f8f5a0760114858828	0000980fe9--5e19c4f8f5a0760114858828	1c1236b6e6b1aeb93e3599ee792d8279	SUBMITTED	2020-01-11T12:52:08.403		
17095338913443	56ef35f6-2591-4383-a715-8eecd9e081e5		https://toloka.yandex.ru/task/9965545/0000980fe9--5e19c4f8f5a0760114858828	0000980fe9--5e19c4f8f5a0760114858828	1c1236b6e6b1aeb93e3599ee792d8279	SUBMITTED	2020-01-11T12:52:08.403		
30350932222973	5e770c1a-ff0e-4bad-8feb-559bb78480ab		https://toloka.yandex.ru/task/9965545/0000980fe9--5e19c4f8f5a0760114858828	0000980fe9--5e19c4f8f5a0760114858828	1c1236b6e6b1aeb93e3599ee792d8279	SUBMITTED	2020-01-11T12:52:08.403		
36152628341081	9de8a46a-0f61-4966-ab59-6af16b63c6e5		https://toloka.yandex.ru/task/9965545/0000980fe9--5e19c4f8f5a0760114858828	0000980fe9--5e19c4f8f5a0760114858828	1c1236b6e6b1aeb93e3599ee792d8279	SUBMITTED	2020-01-11T12:52:08.403		
80167220478876	d53c5b6d-f6c1-49d8-909f-8ae1104386b1		https://toloka.yandex.ru/task/9965545/0000980fe9--5e19c4f8f5a0760114858828	0000980fe9--5e19c4f8f5a0760114858828	1c1236b6e6b1aeb93e3599ee792d8279	SUBMITTED	2020-01-11T12:52:08.403		
21654032007648	9e7a8533-fa9b-4b0d-b1ed-1719c3c88af0		https://toloka.yandex.ru/task/9965545/0000980fe9--5e19c4f8f5a0760114858828	0000980fe9--5e19c4f8f5a0760114858828	1c1236b6e6b1aeb93e3599ee792d8279	SUBMITTED	2020-01-11T12:52:08.403		
63231530070976	64ddf91c-1eec-4644-99af-d92238a6a2bb		https://toloka.yandex.ru/task/9965545/0000980fe9--5e19c4f8f5a0760114858828	0000980fe9--5e19c4f8f5a0760114858828	1c1236b6e6b1aeb93e3599ee792d8279	SUBMITTED	2020-01-11T12:52:08.403		
60650842128909	07e8413c-34e9-449c-8bab-28a20abd026f		https://toloka.yandex.ru/task/9965545/0000980fe9--5e19c4f8f5a0760114858828	0000980fe9--5e19c4f8f5a0760114858828	1c1236b6e6b1aeb93e3599ee792d8279	SUBMITTED	2020-01-11T12:52:08.403		
35613340602276	4b478e9b-d6ba-4e73-90b2-41a18bf5f7cc		https://toloka.yandex.ru/task/9965545/0000980fe9--5e19c4f8f5a0760114858828	0000980fe9--5e19c4f8f5a0760114858828	1c1236b6e6b1aeb93e3599ee792d8279	SUBMITTED	2020-01-11T12:52:08.403		
									
44687222800973	56a1043e-9a9d-4521-8dc2-efd1e4579870		https://toloka.yandex.ru/task/9965545/0000980fe9--5e19c503b59afa0116cd6779	0000980fe9--5e19c503b59afa0116cd6779	153a0d8884362beef9eacca8c0876697	SUBMITTED	2020-01-11T12:52:19.817		
39934538474182	376686a4-9a4a-41b4-a703-ecc725affec8		https://toloka.yandex.ru/task/9965545/0000980fe9--5e19c503b59afa0116cd6779	0000980fe9--5e19c503b59afa0116cd6779	153a0d8884362beef9eacca8c0876697	SUBMITTED	2020-01-11T12:52:19.817		
80107348755251	a62fdd92-076e-4f4e-a714-5178f1114541		https://toloka.yandex.ru/task/9965545/0000980fe9--5e19c503b59afa0116cd6779	0000980fe9--5e19c503b59afa0116cd6779	153a0d8884362beef9eacca8c0876697	SUBMITTED	2020-01-11T12:52:19.817		
21513622955250	bcb1a245-047d-48aa-83c9-c88b4b28b096		https://toloka.yandex.ru/task/9965545/0000980fe9--5e19c503b59afa0116cd6779	0000980fe9--5e19c503b59afa0116cd6779	153a0d8884362beef9eacca8c0876697	SUBMITTED	2020-01-11T12:52:19.817		
61852741228554	8fc11787-6b79-43c3-9aa6-93465e591125		https://toloka.yandex.ru/task/9965545/0000980fe9--5e19c503b59afa0116cd6779	0000980fe9--5e19c503b59afa0116cd6779	153a0d8884362beef9eacca8c0876697	SUBMITTED	2020-01-11T12:52:19.817		
62447549317105	4747216d-050a-487e-a1ad-784357bd9253		https://toloka.yandex.ru/task/9965545/0000980fe9--5e19c503b59afa0116cd6779	0000980fe9--5e19c503b59afa0116cd6779	153a0d8884362beef9eacca8c0876697	SUBMITTED	2020-01-11T12:52:19.817		
80130330670591	d538f991-ac8f-4648-badc-28d172c59643		https://toloka.yandex.ru/task/9965545/0000980fe9--5e19c503b59afa0116cd6779	0000980fe9--5e19c503b59afa0116cd6779	153a0d8884362beef9eacca8c0876697	SUBMITTED	2020-01-11T12:52:19.817		
61284133645296	03be9bfd-abca-4331-98f2-f7184ff0713b		https://toloka.yandex.ru/task/9965545/0000980fe9--5e19c503b59afa0116cd6779	0000980fe9--5e19c503b59afa0116cd6779	153a0d8884362beef9eacca8c0876697	SUBMITTED	2020-01-11T12:52:19.817		
61220039454198	fed79530-6336-472d-a823-086f235decb6		https://toloka.yandex.ru/task/9965545/0000980fe9--5e19c503b59afa0116cd6779	0000980fe9--5e19c503b59afa0116cd6779	153a0d8884362beef9eacca8c0876697	SUBMITTED	2020-01-11T12:52:19.817		
80298844592560	596653d7-fc22-4153-8e91-0d1c84b300f7		https://toloka.yandex.ru/task/9965545/0000980fe9--5e19c503b59afa0116cd6779	0000980fe9--5e19c503b59afa0116cd6779	153a0d8884362beef9eacca8c0876697	SUBMITTED	2020-01-11T12:52:19.817		
									
66804227965977	bcf69fc5-f577-4194-8c01-1f3ae3112f2d		https://toloka.yandex.ru/task/9965545/0000980fe9--5e19c557f0fb3d0110b48370	0000980fe9--5e19c557f0fb3d0110b48370	6dcd70001963726568231f8f43ebccaa	SUBMITTED	2020-01-11T12:53:43.253		
46146542200637	77304600-dce0-49aa-9b2f-69e7d7b2b01a		https://toloka.yandex.ru/task/9965545/0000980fe9--5e19c557f0fb3d0110b48370	0000980fe9--5e19c557f0fb3d0110b48370	6dcd70001963726568231f8f43ebccaa	SUBMITTED	2020-01-11T12:53:43.253		
14089350490061	1a94d4c1-496c-44c2-802a-a2953a2a3140		https://toloka.yandex.ru/task/9965545/0000980fe9--5e19c557f0fb3d0110b48370	0000980fe9--5e19c557f0fb3d0110b48370	6dcd70001963726568231f8f43ebccaa	SUBMITTED	2020-01-11T12:53:43.253		
80161424015578	873847c1-d66c-4a6d-8506-6291075e19e5		https://toloka.yandex.ru/task/9965545/0000980fe9--5e19c557f0fb3d0110b48370	0000980fe9--5e19c557f0fb3d0110b48370	6dcd70001963726568231f8f43ebccaa	SUBMITTED	2020-01-11T12:53:43.253		
42906027695501	afc9cd49-3be1-457c-9c8e-75438cb62ba0		https://toloka.yandex.ru/task/9965545/0000980fe9--5e19c557f0fb3d0110b48370	0000980fe9--5e19c557f0fb3d0110b48370	6dcd70001963726568231f8f43ebccaa	SUBMITTED	2020-01-11T12:53:43.253		
34637627038672	d3cf1f04-007e-441f-9b5b-e434eba8bacb		https://toloka.yandex.ru/task/9965545/0000980fe9--5e19c557f0fb3d0110b48370	0000980fe9--5e19c557f0fb3d0110b48370	6dcd70001963726568231f8f43ebccaa	SUBMITTED	2020-01-11T12:53:43.253		
39681528592158	a3e094b9-cce0-4787-8e6b-497e88a4dce1		https://toloka.yandex.ru/task/9965545/0000980fe9--5e19c557f0fb3d0110b48370	0000980fe9--5e19c557f0fb3d0110b48370	6dcd70001963726568231f8f43ebccaa	SUBMITTED	2020-01-11T12:53:43.253		
39694535933074	5bb23127-9d17-4842-a9fb-a39e99895b30		https://toloka.yandex.ru/task/9965545/0000980fe9--5e19c557f0fb3d0110b48370	0000980fe9--5e19c557f0fb3d0110b48370	6dcd70001963726568231f8f43ebccaa	SUBMITTED	2020-01-11T12:53:43.253		
45388929896212	d62fd7ed-dff0-4413-906f-bcc81e2fc11b		https://toloka.yandex.ru/task/9965545/0000980fe9--5e19c557f0fb3d0110b48370	0000980fe9--5e19c557f0fb3d0110b48370	6dcd70001963726568231f8f43ebccaa	SUBMITTED	2020-01-11T12:53:43.253		
17137533488644	6df6b42b-08e5-4a56-a824-64383fc7c281		https://toloka.yandex.ru/task/9965545/0000980fe9--5e19c557f0fb3d0110b48370	0000980fe9--5e19c557f0fb3d0110b48370	6dcd70001963726568231f8f43ebccaa	SUBMITTED	2020-01-11T12:53:43.253		
									
24325644103284	beea2e2e-7b18-4207-9b89-cc0547973a77		https://toloka.yandex.ru/task/9965545/0000980fe9--5e19c57b2f3cb8011eac598e	0000980fe9--5e19c57b2f3cb8011eac598e	6b4a16e94a34dfa4887a33dbc76a9511	SUBMITTED	2020-01-11T12:54:19.229		
18396535563547	94508782-1fb4-4392-b567-f600265717f0		https://toloka.yandex.ru/task/9965545/0000980fe9--5e19c57b2f3cb8011eac598e	0000980fe9--5e19c57b2f3cb8011eac598e	6b4a16e94a34dfa4887a33dbc76a9511	SUBMITTED	2020-01-11T12:54:19.229		
41004033246500	783d1321-12ab-4825-a53e-3ff24e0019b2		https://toloka.yandex.ru/task/9965545/0000980fe9--5e19c57b2f3cb8011eac598e	0000980fe9--5e19c57b2f3cb8011eac598e	6b4a16e94a34dfa4887a33dbc76a9511	SUBMITTED	2020-01-11T12:54:19.229		
45301934719253	089c1033-77c9-4481-84cf-0998ab3f785c		https://toloka.yandex.ru/task/9965545/0000980fe9--5e19c57b2f3cb8011eac598e	0000980fe9--5e19c57b2f3cb8011eac598e	6b4a16e94a34dfa4887a33dbc76a9511	SUBMITTED	2020-01-11T12:54:19.229		
44607830801643	f1c8ad77-5ea6-44b9-b5c1-e1de21d7bb8d		https://toloka.yandex.ru/task/9965545/0000980fe9--5e19c57b2f3cb8011eac598e	0000980fe9--5e19c57b2f3cb8011eac598e	6b4a16e94a34dfa4887a33dbc76a9511	SUBMITTED	2020-01-11T12:54:19.229		
14003034997646	092f36c5-4c42-4cec-8504-1787d871de82		https://toloka.yandex.ru/task/9965545/0000980fe9--5e19c57b2f3cb8011eac598e	0000980fe9--5e19c57b2f3cb8011eac598e	6b4a16e94a34dfa4887a33dbc76a9511	SUBMITTED	2020-01-11T12:54:19.229		
35208927990626	f5cad3e2-6003-4710-bc14-5153045901a0		https://toloka.yandex.ru/task/9965545/0000980fe9--5e19c57b2f3cb8011eac598e	0000980fe9--5e19c57b2f3cb8011eac598e	6b4a16e94a34dfa4887a33dbc76a9511	SUBMITTED	2020-01-11T12:54:19.229		
17186649150570	f03284c1-94a8-4200-b9ed-dec76cf6a1d2		https://toloka.yandex.ru/task/9965545/0000980fe9--5e19c57b2f3cb8011eac598e	0000980fe9--5e19c57b2f3cb8011eac598e	6b4a16e94a34dfa4887a33dbc76a9511	SUBMITTED	2020-01-11T12:54:19.229		
34647221224227	d3495b97-ccd9-47ad-adcb-4c7907747abd		https://toloka.yandex.ru/task/9965545/0000980fe9--5e19c57b2f3cb8011eac598e	0000980fe9--5e19c57b2f3cb8011eac598e	6b4a16e94a34dfa4887a33dbc76a9511	SUBMITTED	2020-01-11T12:54:19.229		
66398040956460	34030d03-85b7-41e0-aa87-36adaf45660c		https://toloka.yandex.ru/task/9965545/0000980fe9--5e19c57b2f3cb8011eac598e	0000980fe9--5e19c57b2f3cb8011eac598e	6b4a16e94a34dfa4887a33dbc76a9511	SUBMITTED	2020-01-11T12:54:19.229		
									
30005850800696	fb848b03-cbcf-4c0a-8435-29abc563d59e		https://toloka.yandex.ru/task/9965545/0000980fe9--5e19c5b7f054ff011f9c24e9	0000980fe9--5e19c5b7f054ff011f9c24e9	3f2912d76fe2d5b205a52118e629c72e	SUBMITTED	2020-01-11T12:55:19.353		
17199940958189	2adc6f48-de17-49b6-bcd7-a974a16f84f0		https://toloka.yandex.ru/task/9965545/0000980fe9--5e19c5b7f054ff011f9c24e9	0000980fe9--5e19c5b7f054ff011f9c24e9	3f2912d76fe2d5b205a52118e629c72e	SUBMITTED	2020-01-11T12:55:19.353		
64949621883334	7f8f43f6-4376-4b03-ae99-ad581798f194		https://toloka.yandex.ru/task/9965545/0000980fe9--5e19c5b7f054ff011f9c24e9	0000980fe9--5e19c5b7f054ff011f9c24e9	3f2912d76fe2d5b205a52118e629c72e	SUBMITTED	2020-01-11T12:55:19.353		
